t,i,q_m,dq_m,q_m_des,dq_m_des,q_j,dq_j,q_j_des,dq_j_des,motor_name,joint_name
9.758219,11,-0.200000,0.000000,-0.168882,0.000000,0.000000,-0.000000,-0.257146,0.000000,"R_ankle_R","R_ankle_roll"
9.768109,0,0.250000,0.000000,0.386574,0.000000,0.250000,0.000000,0.386574,0.000000,"L_hip_pitch","L_hip_pitch"
9.768109,1,0.000000,0.000000,0.031929,0.000000,0.000000,0.000000,0.031929,0.000000,"L_hip_roll","L_hip_roll"
9.768109,2,0.000000,0.000000,-0.005658,0.000000,0.000000,0.000000,-0.005658,0.000000,"L_hip_yaw","L_hip_yaw"
9.768109,3,-0.450000,0.000000,-0.522925,0.000000,-0.450000,0.000000,-0.522925,0.000000,"L_knee","L_knee"
9.768109,4,0.200000,0.000000,0.324051,-0.000000,-0.200000,0.000000,-0.227693,0.000000,"L_ankle_L","L_ankle_pitch"
9.768109,5,-0.200000,0.000000,-0.107754,0.000000,0.000000,-0.000000,-0.363637,0.000000,"L_ankle_R","L_ankle_roll"
9.768109,6,-0.250000,0.000000,-0.172637,0.000000,-0.250000,0.000000,-0.172637,0.000000,"R_hip_pitch","R_hip_pitch"
9.768109,7,0.000000,0.000000,0.293661,0.000000,0.000000,0.000000,0.293661,0.000000,"R_hip_roll","R_hip_roll"
9.768109,8,0.000000,0.000000,0.112092,0.000000,0.000000,0.000000,0.112092,0.000000,"R_hip_yaw","R_hip_yaw"
9.768109,9,0.450000,0.000000,0.313924,0.000000,0.450000,0.000000,0.313924,0.000000,"R_knee","R_knee"
9.768109,10,0.200000,0.000000,0.323612,-0.000000,-0.200000,0.000000,-0.264787,0.000000,"R_ankle_L","R_ankle_pitch"
9.768109,11,-0.200000,0.000000,-0.198580,0.000000,0.000000,-0.000000,-0.205287,0.000000,"R_ankle_R","R_ankle_roll"
9.778200,0,0.250000,0.000000,0.386574,0.000000,0.250000,0.000000,0.386574,0.000000,"L_hip_pitch","L_hip_pitch"
9.778200,1,0.000000,0.000000,0.031929,0.000000,0.000000,0.000000,0.031929,0.000000,"L_hip_roll","L_hip_roll"
9.778200,2,0.000000,0.000000,-0.005658,0.000000,0.000000,0.000000,-0.005658,0.000000,"L_hip_yaw","L_hip_yaw"
9.778200,3,-0.450000,0.000000,-0.522925,0.000000,-0.450000,0.000000,-0.522925,0.000000,"L_knee","L_knee"
9.778200,4,0.200000,0.000000,0.324051,-0.000000,-0.200000,0.000000,-0.227693,0.000000,"L_ankle_L","L_ankle_pitch"
9.778200,5,-0.200000,0.000000,-0.107754,0.000000,0.000000,-0.000000,-0.363637,0.000000,"L_ankle_R","L_ankle_roll"
9.778200,6,-0.250000,0.000000,-0.172637,0.000000,-0.250000,0.000000,-0.172637,0.000000,"R_hip_pitch","R_hip_pitch"
9.778200,7,0.000000,0.000000,0.293661,0.000000,0.000000,0.000000,0.293661,0.000000,"R_hip_roll","R_hip_roll"
9.778200,8,0.000000,0.000000,0.112092,0.000000,0.000000,0.000000,0.112092,0.000000,"R_hip_yaw","R_hip_yaw"
9.778200,9,0.450000,0.000000,0.313924,0.000000,0.450000,0.000000,0.313924,0.000000,"R_knee","R_knee"
9.778200,10,0.200000,0.000000,0.323612,-0.000000,-0.200000,0.000000,-0.264787,0.000000,"R_ankle_L","R_ankle_pitch"
9.778200,11,-0.200000,0.000000,-0.198580,0.000000,0.000000,-0.000000,-0.205287,0.000000,"R_ankle_R","R_ankle_roll"
9.788095,0,0.250000,0.000000,0.352910,0.000000,0.250000,0.000000,0.352910,0.000000,"L_hip_pitch","L_hip_pitch"
9.788095,1,0.000000,0.000000,0.091565,0.000000,0.000000,0.000000,0.091565,0.000000,"L_hip_roll","L_hip_roll"
9.788095,2,0.000000,0.000000,0.036619,0.000000,0.000000,0.000000,0.036619,0.000000,"L_hip_yaw","L_hip_yaw"
9.788095,3,-0.450000,0.000000,-0.304605,0.000000,-0.450000,0.000000,-0.304605,0.000000,"L_knee","L_knee"
9.788095,4,0.200000,0.000000,0.322100,-0.000000,-0.200000,0.000000,-0.241256,0.000000,"L_ankle_L","L_ankle_pitch"
9.788095,5,-0.200000,0.000000,-0.145030,0.000000,0.000000,-0.000000,-0.294562,0.000000,"L_ankle_R","L_ankle_roll"
9.788095,6,-0.250000,0.000000,-0.190110,0.000000,-0.250000,0.000000,-0.190110,0.000000,"R_hip_pitch","R_hip_pitch"
9.788095,7,0.000000,0.000000,0.220389,0.000000,0.000000,0.000000,0.220389,0.000000,"R_hip_roll","R_hip_roll"
9.788095,8,0.000000,0.000000,0.008024,0.000000,0.000000,0.000000,0.008024,0.000000,"R_hip_yaw","R_hip_yaw"
9.788095,9,0.450000,0.000000,0.361341,0.000000,0.450000,0.000000,0.361341,0.000000,"R_knee","R_knee"
9.788095,10,0.200000,0.000000,0.317185,-0.000000,-0.200000,0.000000,-0.278183,0.000000,"R_ankle_L","R_ankle_pitch"
9.788095,11,-0.200000,0.000000,-0.236149,0.000000,0.000000,-0.000000,-0.132065,0.000000,"R_ankle_R","R_ankle_roll"
9.798229,0,0.250000,0.000000,0.352910,0.000000,0.250000,0.000000,0.352910,0.000000,"L_hip_pitch","L_hip_pitch"
9.798229,1,0.000000,0.000000,0.091565,0.000000,0.000000,0.000000,0.091565,0.000000,"L_hip_roll","L_hip_roll"
9.798229,2,0.000000,0.000000,0.036619,0.000000,0.000000,0.000000,0.036619,0.000000,"L_hip_yaw","L_hip_yaw"
9.798229,3,-0.450000,0.000000,-0.304605,0.000000,-0.450000,0.000000,-0.304605,0.000000,"L_knee","L_knee"
9.798229,4,0.200000,0.000000,0.322100,-0.000000,-0.200000,0.000000,-0.241256,0.000000,"L_ankle_L","L_ankle_pitch"
9.798229,5,-0.200000,0.000000,-0.145030,0.000000,0.000000,-0.000000,-0.294562,0.000000,"L_ankle_R","L_ankle_roll"
9.798229,6,-0.250000,0.000000,-0.190110,0.000000,-0.250000,0.000000,-0.190110,0.000000,"R_hip_pitch","R_hip_pitch"
9.798229,7,0.000000,0.000000,0.220389,0.000000,0.000000,0.000000,0.220389,0.000000,"R_hip_roll","R_hip_roll"
9.798229,8,0.000000,0.000000,0.008024,0.000000,0.000000,0.000000,0.008024,0.000000,"R_hip_yaw","R_hip_yaw"
9.798229,9,0.450000,0.000000,0.361341,0.000000,0.450000,0.000000,0.361341,0.000000,"R_knee","R_knee"
9.798229,10,0.200000,0.000000,0.317185,-0.000000,-0.200000,0.000000,-0.278183,0.000000,"R_ankle_L","R_ankle_pitch"
9.798229,11,-0.200000,0.000000,-0.236149,0.000000,0.000000,-0.000000,-0.132065,0.000000,"R_ankle_R","R_ankle_roll"
9.808115,0,0.250000,0.000000,0.320238,0.000000,0.250000,0.000000,0.320238,0.000000,"L_hip_pitch","L_hip_pitch"
9.808115,1,0.000000,0.000000,0.132912,0.000000,0.000000,0.000000,0.132912,0.000000,"L_hip_roll","L_hip_roll"
9.808115,2,0.000000,0.000000,0.088613,0.000000,0.000000,0.000000,0.088613,0.000000,"L_hip_yaw","L_hip_yaw"
9.808115,3,-0.450000,0.000000,-0.093207,0.000000,-0.450000,0.000000,-0.093207,0.000000,"L_knee","L_knee"
9.808115,4,0.200000,0.000000,0.329907,-0.000000,-0.200000,0.000000,-0.262763,0.000000,"L_ankle_L","L_ankle_pitch"
9.808115,5,-0.200000,0.000000,-0.185738,0.000000,0.000000,-0.000000,-0.237365,0.000000,"L_ankle_R","L_ankle_roll"
9.808115,6,-0.250000,0.000000,-0.205144,0.000000,-0.250000,0.000000,-0.205144,0.000000,"R_hip_pitch","R_hip_pitch"
9.808115,7,0.000000,0.000000,0.142235,0.000000,0.000000,0.000000,0.142235,0.000000,"R_hip_roll","R_hip_roll"
9.808115,8,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,-0.100000,0.000000,"R_hip_yaw","R_hip_yaw"
9.808115,9,0.450000,0.000000,0.381196,0.000000,0.450000,0.000000,0.381196,0.000000,"R_knee","R_knee"
9.808115,10,0.200000,0.000000,0.333017,-0.000000,-0.200000,0.000000,-0.329455,0.000000,"R_ankle_L","R_ankle_pitch"
9.808115,11,-0.200000,0.000000,-0.325872,0.000000,0.000000,-0.000000,-0.011451,0.000000,"R_ankle_R","R_ankle_roll"
9.818209,0,0.250000,0.000000,0.320238,0.000000,0.250000,0.000000,0.320238,0.000000,"L_hip_pitch","L_hip_pitch"
9.818209,1,0.000000,0.000000,0.132912,0.000000,0.000000,0.000000,0.132912,0.000000,"L_hip_roll","L_hip_roll"
9.818209,2,0.000000,0.000000,0.088613,0.000000,0.000000,0.000000,0.088613,0.000000,"L_hip_yaw","L_hip_yaw"
9.818209,3,-0.450000,0.000000,-0.093207,0.000000,-0.450000,0.000000,-0.093207,0.000000,"L_knee","L_knee"
9.818209,4,0.200000,0.000000,0.329907,-0.000000,-0.200000,0.000000,-0.262763,0.000000,"L_ankle_L","L_ankle_pitch"
9.818209,5,-0.200000,0.000000,-0.185738,0.000000,0.000000,-0.000000,-0.237365,0.000000,"L_ankle_R","L_ankle_roll"
9.818209,6,-0.250000,0.000000,-0.205144,0.000000,-0.250000,0.000000,-0.205144,0.000000,"R_hip_pitch","R_hip_pitch"
9.818209,7,0.000000,0.000000,0.142235,0.000000,0.000000,0.000000,0.142235,0.000000,"R_hip_roll","R_hip_roll"
9.818209,8,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,-0.100000,0.000000,"R_hip_yaw","R_hip_yaw"
9.818209,9,0.450000,0.000000,0.381196,0.000000,0.450000,0.000000,0.381196,0.000000,"R_knee","R_knee"
9.818209,10,0.200000,0.000000,0.333017,-0.000000,-0.200000,0.000000,-0.329455,0.000000,"R_ankle_L","R_ankle_pitch"
9.818209,11,-0.200000,0.000000,-0.325872,0.000000,0.000000,-0.000000,-0.011451,0.000000,"R_ankle_R","R_ankle_roll"
9.828131,0,0.250000,0.000000,0.290298,0.000000,0.250000,0.000000,0.290298,0.000000,"L_hip_pitch","L_hip_pitch"
9.828131,1,0.000000,0.000000,0.108545,0.000000,0.000000,0.000000,0.108545,0.000000,"L_hip_roll","L_hip_roll"
9.828131,2,0.000000,0.000000,0.088655,0.000000,0.000000,0.000000,0.088655,0.000000,"L_hip_yaw","L_hip_yaw"
9.828131,3,-0.450000,0.000000,0.075620,0.000000,-0.450000,0.000000,0.075620,0.000000,"L_knee","L_knee"
9.828131,4,0.200000,0.000000,0.358076,-0.000000,-0.200000,0.000000,-0.305064,0.000000,"L_ankle_L","L_ankle_pitch"
9.828131,5,-0.200000,0.000000,-0.246440,0.000000,0.000000,-0.000000,-0.181066,0.000000,"L_ankle_R","L_ankle_roll"
9.828131,6,-0.250000,0.000000,-0.183069,0.000000,-0.250000,0.000000,-0.183069,0.000000,"R_hip_pitch","R_hip_pitch"
9.828131,7,0.000000,0.000000,0.061291,0.000000,0.000000,0.000000,0.061291,0.000000,"R_hip_roll","R_hip_roll"
9.828131,8,0.000000,0.000000,-0.209442,0.000000,0.000000,0.000000,-0.209442,0.000000,"R_hip_yaw","R_hip_yaw"
9.828131,9,0.450000,0.000000,0.360107,0.000000,0.450000,0.000000,0.360107,0.000000,"R_knee","R_knee"
9.828131,10,0.200000,0.000000,0.332264,-0.000000,-0.200000,0.000000,-0.408072,0.000000,"R_ankle_L","R_ankle_pitch"
9.828131,11,-0.200000,0.000000,-0.475735,0.000000,0.000000,-0.000000,0.226623,0.000000,"R_ankle_R","R_ankle_roll"
9.838199,0,0.250000,0.000000,0.290298,0.000000,0.250000,0.000000,0.290298,0.000000,"L_hip_pitch","L_hip_pitch"
9.838199,1,0.000000,0.000000,0.108545,0.000000,0.000000,0.000000,0.108545,0.000000,"L_hip_roll","L_hip_roll"
9.838199,2,0.000000,0.000000,0.088655,0.000000,0.000000,0.000000,0.088655,0.000000,"L_hip_yaw","L_hip_yaw"
9.838199,3,-0.450000,0.000000,0.075620,0.000000,-0.450000,0.000000,0.075620,0.000000,"L_knee","L_knee"
9.838199,4,0.200000,0.000000,0.358076,-0.000000,-0.200000,0.000000,-0.305064,0.000000,"L_ankle_L","L_ankle_pitch"
9.838199,5,-0.200000,0.000000,-0.246440,0.000000,0.000000,-0.000000,-0.181066,0.000000,"L_ankle_R","L_ankle_roll"
9.838199,6,-0.250000,0.000000,-0.183069,0.000000,-0.250000,0.000000,-0.183069,0.000000,"R_hip_pitch","R_hip_pitch"
9.838199,7,0.000000,0.000000,0.061291,0.000000,0.000000,0.000000,0.061291,0.000000,"R_hip_roll","R_hip_roll"
9.838199,8,0.000000,0.000000,-0.209442,0.000000,0.000000,0.000000,-0.209442,0.000000,"R_hip_yaw","R_hip_yaw"
9.838199,9,0.450000,0.000000,0.360107,0.000000,0.450000,0.000000,0.360107,0.000000,"R_knee","R_knee"
9.838199,10,0.200000,0.000000,0.332264,-0.000000,-0.200000,0.000000,-0.408072,0.000000,"R_ankle_L","R_ankle_pitch"
9.838199,11,-0.200000,0.000000,-0.475735,0.000000,0.000000,-0.000000,0.226623,0.000000,"R_ankle_R","R_ankle_roll"
9.848152,0,0.250000,0.000000,0.285166,0.000000,0.250000,0.000000,0.285166,0.000000,"L_hip_pitch","L_hip_pitch"
9.848152,1,0.000000,0.000000,-0.020133,0.000000,0.000000,0.000000,-0.020133,0.000000,"L_hip_roll","L_hip_roll"
9.848152,2,0.000000,0.000000,-0.054462,0.000000,0.000000,0.000000,-0.054462,0.000000,"L_hip_yaw","L_hip_yaw"
9.848152,3,-0.450000,0.000000,0.154842,0.000000,-0.450000,0.000000,0.154842,0.000000,"L_knee","L_knee"
9.848152,4,0.200000,0.000000,0.381066,-0.000000,-0.200000,0.000000,-0.354657,0.000000,"L_ankle_L","L_ankle_pitch"
9.848152,5,-0.200000,0.000000,-0.327022,0.000000,0.000000,-0.000000,-0.086098,0.000000,"L_ankle_R","L_ankle_roll"
9.848152,6,-0.250000,0.000000,-0.146778,0.000000,-0.250000,0.000000,-0.146778,0.000000,"R_hip_pitch","R_hip_pitch"
9.848152,7,0.000000,0.000000,-0.084799,0.000000,0.000000,0.000000,-0.084799,0.000000,"R_hip_roll","R_hip_roll"
9.848152,8,0.000000,0.000000,-0.300462,0.000000,0.000000,0.000000,-0.300462,0.000000,"R_hip_yaw","R_hip_yaw"
9.848152,9,0.450000,0.000000,0.408538,0.000000,0.450000,0.000000,0.408538,0.000000,"R_knee","R_knee"
9.848152,10,0.200000,0.000000,0.253775,-0.000000,-0.200000,0.000000,-0.427364,0.000000,"R_ankle_L","R_ankle_pitch"
9.848152,11,-0.200000,0.000000,-0.561629,0.000000,0.000000,-0.000000,0.499920,0.000000,"R_ankle_R","R_ankle_roll"
9.858185,0,0.250000,0.000000,0.285166,0.000000,0.250000,0.000000,0.285166,0.000000,"L_hip_pitch","L_hip_pitch"
9.858185,1,0.000000,0.000000,-0.020133,0.000000,0.000000,0.000000,-0.020133,0.000000,"L_hip_roll","L_hip_roll"
9.858185,2,0.000000,0.000000,-0.054462,0.000000,0.000000,0.000000,-0.054462,0.000000,"L_hip_yaw","L_hip_yaw"
9.858185,3,-0.450000,0.000000,0.154842,0.000000,-0.450000,0.000000,0.154842,0.000000,"L_knee","L_knee"
9.858185,4,0.200000,0.000000,0.381066,-0.000000,-0.200000,0.000000,-0.354657,0.000000,"L_ankle_L","L_ankle_pitch"
9.858185,5,-0.200000,0.000000,-0.327022,0.000000,0.000000,-0.000000,-0.086098,0.000000,"L_ankle_R","L_ankle_roll"
9.858185,6,-0.250000,0.000000,-0.146778,0.000000,-0.250000,0.000000,-0.146778,0.000000,"R_hip_pitch","R_hip_pitch"
9.858185,7,0.000000,0.000000,-0.084799,0.000000,0.000000,0.000000,-0.084799,0.000000,"R_hip_roll","R_hip_roll"
9.858185,8,0.000000,0.000000,-0.300462,0.000000,0.000000,0.000000,-0.300462,0.000000,"R_hip_yaw","R_hip_yaw"
9.858185,9,0.450000,0.000000,0.408538,0.000000,0.450000,0.000000,0.408538,0.000000,"R_knee","R_knee"
9.858185,10,0.200000,0.000000,0.253775,-0.000000,-0.200000,0.000000,-0.427364,0.000000,"R_ankle_L","R_ankle_pitch"
9.858185,11,-0.200000,0.000000,-0.561629,0.000000,0.000000,-0.000000,0.499920,0.000000,"R_ankle_R","R_ankle_roll"
9.868092,0,0.250000,0.000000,0.278566,0.000000,0.250000,0.000000,0.278566,0.000000,"L_hip_pitch","L_hip_pitch"
9.868092,1,0.000000,0.000000,-0.132843,0.000000,0.000000,0.000000,-0.132843,0.000000,"L_hip_roll","L_hip_roll"
9.868092,2,0.000000,0.000000,-0.304764,0.000000,0.000000,0.000000,-0.304764,0.000000,"L_hip_yaw","L_hip_yaw"
9.868092,3,-0.450000,0.000000,0.084066,0.000000,-0.450000,0.000000,0.084066,0.000000,"L_knee","L_knee"
9.868092,4,0.200000,0.000000,0.405145,-0.000000,-0.200000,0.000000,-0.408525,0.000000,"L_ankle_L","L_ankle_pitch"
9.868092,5,-0.200000,0.000000,-0.411887,0.000000,0.000000,-0.000000,0.010559,0.000000,"L_ankle_R","L_ankle_roll"
9.868092,6,-0.250000,0.000000,-0.209178,0.000000,-0.250000,0.000000,-0.209178,0.000000,"R_hip_pitch","R_hip_pitch"
9.868092,7,0.000000,0.000000,-0.181480,0.000000,0.000000,0.000000,-0.181480,0.000000,"R_hip_roll","R_hip_roll"
9.868092,8,0.000000,0.000000,-0.259995,0.000000,0.000000,0.000000,-0.259995,0.000000,"R_hip_yaw","R_hip_yaw"
9.868092,9,0.450000,0.000000,0.644905,0.000000,0.450000,0.000000,0.644905,0.000000,"R_knee","R_knee"
9.868092,10,0.200000,0.000000,0.100611,-0.000000,-0.200000,0.000000,-0.342902,0.000000,"R_ankle_L","R_ankle_pitch"
9.868092,11,-0.200000,0.000000,-0.503434,0.000000,0.000000,-0.000000,0.697711,0.000000,"R_ankle_R","R_ankle_roll"
9.878185,0,0.250000,0.000000,0.278566,0.000000,0.250000,0.000000,0.278566,0.000000,"L_hip_pitch","L_hip_pitch"
9.878185,1,0.000000,0.000000,-0.132843,0.000000,0.000000,0.000000,-0.132843,0.000000,"L_hip_roll","L_hip_roll"
9.878185,2,0.000000,0.000000,-0.304764,0.000000,0.000000,0.000000,-0.304764,0.000000,"L_hip_yaw","L_hip_yaw"
9.878185,3,-0.450000,0.000000,0.084066,0.000000,-0.450000,0.000000,0.084066,0.000000,"L_knee","L_knee"
9.878185,4,0.200000,0.000000,0.405145,-0.000000,-0.200000,0.000000,-0.408525,0.000000,"L_ankle_L","L_ankle_pitch"
9.878185,5,-0.200000,0.000000,-0.411887,0.000000,0.000000,-0.000000,0.010559,0.000000,"L_ankle_R","L_ankle_roll"
9.878185,6,-0.250000,0.000000,-0.209178,0.000000,-0.250000,0.000000,-0.209178,0.000000,"R_hip_pitch","R_hip_pitch"
9.878185,7,0.000000,0.000000,-0.181480,0.000000,0.000000,0.000000,-0.181480,0.000000,"R_hip_roll","R_hip_roll"
9.878185,8,0.000000,0.000000,-0.259995,0.000000,0.000000,0.000000,-0.259995,0.000000,"R_hip_yaw","R_hip_yaw"
9.878185,9,0.450000,0.000000,0.644905,0.000000,0.450000,0.000000,0.644905,0.000000,"R_knee","R_knee"
9.878185,10,0.200000,0.000000,0.100611,-0.000000,-0.200000,0.000000,-0.342902,0.000000,"R_ankle_L","R_ankle_pitch"
9.878185,11,-0.200000,0.000000,-0.503434,0.000000,0.000000,-0.000000,0.697711,0.000000,"R_ankle_R","R_ankle_roll"
9.888136,0,0.250000,0.000000,0.226471,0.000000,0.250000,0.000000,0.226471,0.000000,"L_hip_pitch","L_hip_pitch"
9.888136,1,0.000000,0.000000,-0.254168,0.000000,0.000000,0.000000,-0.254168,0.000000,"L_hip_roll","L_hip_roll"
9.888136,2,0.000000,0.000000,-0.511644,0.000000,0.000000,0.000000,-0.511644,0.000000,"L_hip_yaw","L_hip_yaw"
9.888136,3,-0.450000,0.000000,-0.047011,0.000000,-0.450000,0.000000,-0.047011,0.000000,"L_knee","L_knee"
9.888136,4,0.200000,0.000000,0.433808,-0.000000,-0.200000,0.000000,-0.459120,0.000000,"L_ankle_L","L_ankle_pitch"
9.888136,5,-0.200000,0.000000,-0.483547,0.000000,0.000000,-0.000000,0.076741,0.000000,"L_ankle_R","L_ankle_roll"
9.888136,6,-0.250000,0.000000,-0.344219,0.000000,-0.250000,0.000000,-0.344219,0.000000,"R_hip_pitch","R_hip_pitch"
9.888136,7,0.000000,0.000000,-0.214683,0.000000,0.000000,0.000000,-0.214683,0.000000,"R_hip_roll","R_hip_roll"
9.888136,8,0.000000,0.000000,-0.151570,0.000000,0.000000,0.000000,-0.151570,0.000000,"R_hip_yaw","R_hip_yaw"
9.888136,9,0.450000,0.000000,0.944653,0.000000,0.450000,0.000000,0.944653,0.000000,"R_knee","R_knee"
9.888136,10,0.200000,0.000000,-0.041528,-0.000000,-0.200000,0.000000,-0.192851,0.000000,"R_ankle_L","R_ankle_pitch"
9.888136,11,-0.200000,0.000000,-0.342463,0.000000,0.000000,-0.000000,0.686967,0.000000,"R_ankle_R","R_ankle_roll"
9.898193,0,0.250000,0.000000,0.226471,0.000000,0.250000,0.000000,0.226471,0.000000,"L_hip_pitch","L_hip_pitch"
9.898193,1,0.000000,0.000000,-0.254168,0.000000,0.000000,0.000000,-0.254168,0.000000,"L_hip_roll","L_hip_roll"
9.898193,2,0.000000,0.000000,-0.511644,0.000000,0.000000,0.000000,-0.511644,0.000000,"L_hip_yaw","L_hip_yaw"
9.898193,3,-0.450000,0.000000,-0.047011,0.000000,-0.450000,0.000000,-0.047011,0.000000,"L_knee","L_knee"
9.898193,4,0.200000,0.000000,0.433808,-0.000000,-0.200000,0.000000,-0.459120,0.000000,"L_ankle_L","L_ankle_pitch"
9.898193,5,-0.200000,0.000000,-0.483547,0.000000,0.000000,-0.000000,0.076741,0.000000,"L_ankle_R","L_ankle_roll"
9.898193,6,-0.250000,0.000000,-0.344219,0.000000,-0.250000,0.000000,-0.344219,0.000000,"R_hip_pitch","R_hip_pitch"
9.898193,7,0.000000,0.000000,-0.214683,0.000000,0.000000,0.000000,-0.214683,0.000000,"R_hip_roll","R_hip_roll"
9.898193,8,0.000000,0.000000,-0.151570,0.000000,0.000000,0.000000,-0.151570,0.000000,"R_hip_yaw","R_hip_yaw"
9.898193,9,0.450000,0.000000,0.944653,0.000000,0.450000,0.000000,0.944653,0.000000,"R_knee","R_knee"
9.898193,10,0.200000,0.000000,-0.041528,-0.000000,-0.200000,0.000000,-0.192851,0.000000,"R_ankle_L","R_ankle_pitch"
9.898193,11,-0.200000,0.000000,-0.342463,0.000000,0.000000,-0.000000,0.686967,0.000000,"R_ankle_R","R_ankle_roll"
9.908114,0,0.250000,0.000000,0.164359,0.000000,0.250000,0.000000,0.164359,0.000000,"L_hip_pitch","L_hip_pitch"
9.908114,1,0.000000,0.000000,-0.363382,0.000000,0.000000,0.000000,-0.363382,0.000000,"L_hip_roll","L_hip_roll"
9.908114,2,0.000000,0.000000,-0.630022,0.000000,0.000000,0.000000,-0.630022,0.000000,"L_hip_yaw","L_hip_yaw"
9.908114,3,-0.450000,0.000000,-0.154153,0.000000,-0.450000,0.000000,-0.154153,0.000000,"L_knee","L_knee"
9.908114,4,0.200000,0.000000,0.431558,-0.000000,-0.200000,0.000000,-0.483988,0.000000,"L_ankle_L","L_ankle_pitch"
9.908114,5,-0.200000,0.000000,-0.532886,0.000000,0.000000,-0.000000,0.155529,0.000000,"L_ankle_R","L_ankle_roll"
9.908114,6,-0.250000,0.000000,-0.490349,0.000000,-0.250000,0.000000,-0.490349,0.000000,"R_hip_pitch","R_hip_pitch"
9.908114,7,0.000000,0.000000,-0.170949,0.000000,0.000000,0.000000,-0.170949,0.000000,"R_hip_roll","R_hip_roll"
9.908114,8,0.000000,0.000000,-0.100672,0.000000,0.000000,0.000000,-0.100672,0.000000,"R_hip_yaw","R_hip_yaw"
9.908114,9,0.450000,0.000000,1.152639,0.000000,0.450000,0.000000,1.152639,0.000000,"R_knee","R_knee"
9.908114,10,0.200000,0.000000,-0.049935,-0.000000,-0.200000,0.000000,-0.119074,0.000000,"R_ankle_L","R_ankle_pitch"
9.908114,11,-0.200000,0.000000,-0.239934,0.000000,0.000000,-0.000000,0.509789,0.000000,"R_ankle_R","R_ankle_roll"
9.918214,0,0.250000,0.000000,0.164359,0.000000,0.250000,0.000000,0.164359,0.000000,"L_hip_pitch","L_hip_pitch"
9.918214,1,0.000000,0.000000,-0.363382,0.000000,0.000000,0.000000,-0.363382,0.000000,"L_hip_roll","L_hip_roll"
9.918214,2,0.000000,0.000000,-0.630022,0.000000,0.000000,0.000000,-0.630022,0.000000,"L_hip_yaw","L_hip_yaw"
9.918214,3,-0.450000,0.000000,-0.154153,0.000000,-0.450000,0.000000,-0.154153,0.000000,"L_knee","L_knee"
9.918214,4,0.200000,0.000000,0.431558,-0.000000,-0.200000,0.000000,-0.483988,0.000000,"L_ankle_L","L_ankle_pitch"
9.918214,5,-0.200000,0.000000,-0.532886,0.000000,0.000000,-0.000000,0.155529,0.000000,"L_ankle_R","L_ankle_roll"
9.918214,6,-0.250000,0.000000,-0.490349,0.000000,-0.250000,0.000000,-0.490349,0.000000,"R_hip_pitch","R_hip_pitch"
9.918214,7,0.000000,0.000000,-0.170949,0.000000,0.000000,0.000000,-0.170949,0.000000,"R_hip_roll","R_hip_roll"
9.918214,8,0.000000,0.000000,-0.100672,0.000000,0.000000,0.000000,-0.100672,0.000000,"R_hip_yaw","R_hip_yaw"
9.918214,9,0.450000,0.000000,1.152639,0.000000,0.450000,0.000000,1.152639,0.000000,"R_knee","R_knee"
9.918214,10,0.200000,0.000000,-0.049935,-0.000000,-0.200000,0.000000,-0.119074,0.000000,"R_ankle_L","R_ankle_pitch"
9.918214,11,-0.200000,0.000000,-0.239934,0.000000,0.000000,-0.000000,0.509789,0.000000,"R_ankle_R","R_ankle_roll"
9.928092,0,0.250000,0.000000,0.104961,0.000000,0.250000,0.000000,0.104961,0.000000,"L_hip_pitch","L_hip_pitch"
9.928092,1,0.000000,0.000000,-0.406243,0.000000,0.000000,0.000000,-0.406243,0.000000,"L_hip_roll","L_hip_roll"
9.928092,2,0.000000,0.000000,-0.655217,0.000000,0.000000,0.000000,-0.655217,0.000000,"L_hip_yaw","L_hip_yaw"
9.928092,3,-0.450000,0.000000,-0.236054,0.000000,-0.450000,0.000000,-0.236054,0.000000,"L_knee","L_knee"
9.928092,4,0.200000,0.000000,0.380611,-0.000000,-0.200000,0.000000,-0.458752,0.000000,"L_ankle_L","L_ankle_pitch"
9.928092,5,-0.200000,0.000000,-0.528877,0.000000,0.000000,-0.000000,0.230581,0.000000,"L_ankle_R","L_ankle_roll"
9.928092,6,-0.250000,0.000000,-0.578140,0.000000,-0.250000,0.000000,-0.578140,0.000000,"R_hip_pitch","R_hip_pitch"
9.928092,7,0.000000,0.000000,-0.033787,0.000000,0.000000,0.000000,-0.033787,0.000000,"R_hip_roll","R_hip_roll"
9.928092,8,0.000000,0.000000,-0.056518,0.000000,0.000000,0.000000,-0.056518,0.000000,"R_hip_yaw","R_hip_yaw"
9.928092,9,0.450000,0.000000,1.239076,0.000000,0.450000,0.000000,1.239076,0.000000,"R_knee","R_knee"
9.928092,10,0.200000,0.000000,0.004401,-0.000000,-0.200000,0.000000,-0.135365,0.000000,"R_ankle_L","R_ankle_pitch"
9.928092,11,-0.200000,0.000000,-0.236627,0.000000,0.000000,-0.000000,0.400865,0.000000,"R_ankle_R","R_ankle_roll"
9.938129,0,0.250000,0.000000,0.104961,0.000000,0.250000,0.000000,0.104961,0.000000,"L_hip_pitch","L_hip_pitch"
9.938129,1,0.000000,0.000000,-0.406243,0.000000,0.000000,0.000000,-0.406243,0.000000,"L_hip_roll","L_hip_roll"
