t,lowlevel_cnt,policy_run_steps,warmup,L_hip_pitch,L_hip_roll,L_hip_yaw,L_knee,L_ankle_pitch,L_ankle_roll,R_hip_pitch,R_hip_roll,R_hip_yaw,R_knee,R_ankle_pitch,R_ankle_roll
7.530000,7530,7530,0,1.09611416,-0.28527385,0.03857914,-2.24266791,-0.16560972,-2.22757888,0.73535037,1.74325895,1.10325921,-0.69881463,0.25398737,-1.32980978
7.540000,7540,7540,0,1.07731104,-0.27520478,0.05142164,-2.12852955,-0.17419371,-2.19472742,0.76996213,1.66960049,1.05828834,-0.69181854,0.24873607,-1.30770683
7.550000,7550,7550,0,1.04537511,-0.26438433,0.06288153,-1.97635055,-0.17837560,-2.15206933,0.79925776,1.59990954,1.00191033,-0.68326926,0.23831765,-1.28106666
7.560000,7560,7560,0,0.99999171,-0.24912201,0.07774648,-1.78817344,-0.17533609,-2.10032248,0.81941098,1.53217745,0.94030029,-0.67108250,0.21981095,-1.24906993
7.570000,7570,7570,0,0.94467038,-0.22166444,0.10057876,-1.57232797,-0.16589472,-2.03747392,0.83092004,1.46390116,0.87281471,-0.65468282,0.19269536,-1.21060455
7.580000,7580,7580,0,0.88382381,-0.17950831,0.13524351,-1.33443952,-0.14998230,-1.96241701,0.83599091,1.38986731,0.79643214,-0.63301289,0.15627913,-1.16294217
7.590000,7590,7590,0,0.81752568,-0.12164296,0.17798942,-1.07786012,-0.13297850,-1.87373543,0.83268732,1.30784822,0.71748394,-0.60161650,0.11660741,-1.10570574
7.600000,7600,7600,0,0.74730265,-0.05430956,0.22433454,-0.79484504,-0.11852416,-1.76943529,0.82244647,1.21380246,0.62821925,-0.55875278,0.08046292,-1.03507710
7.610000,7610,7610,0,0.67270297,0.01859985,0.27101603,-0.46994773,-0.10951079,-1.64622092,0.80813771,1.08839679,0.51384926,-0.50219178,0.04557436,-0.94394338
7.620000,7620,7620,0,0.59174758,0.09861231,0.32469618,-0.10505966,-0.10531943,-1.50618064,0.79026800,0.92880869,0.36659852,-0.44172084,0.00697391,-0.82556844
7.630000,7630,7630,0,0.49950901,0.18070593,0.38204646,0.29787061,-0.11083709,-1.34718919,0.76764423,0.74903703,0.17684661,-0.38867110,-0.04814376,-0.65473592
7.640000,7640,7640,0,0.38059258,0.25917184,0.42658588,0.74112129,-0.13660872,-1.16391182,0.73628610,0.57166278,-0.07952355,-0.36120629,-0.16714729,-0.35717851
7.650000,7650,7650,0,0.19589578,0.30505133,0.41060624,1.25213552,-0.16496335,-0.94059396,0.73590285,0.42432296,-0.44954446,-0.39521760,-0.42853361,0.25674501
7.660000,7660,7660,0,-0.01440741,0.28450510,0.14601012,1.80982423,-0.21600708,-0.59507471,0.73857725,0.08037508,-0.91230154,-0.35567361,-0.77291512,1.24028265
7.670000,7670,7670,0,-0.28973994,0.02630140,-0.57508433,2.17425680,-0.35357502,-0.09640287,0.48286361,-0.54697549,-1.20958233,0.12295538,-0.88451231,2.56438899
7.680000,7680,7680,0,-0.43859035,-0.40427411,-1.70609426,1.67843330,-0.52069247,0.35478288,-0.09229972,-1.28083861,-0.90731150,1.53794742,-0.17642425,3.26572967
7.690000,7690,7690,0,-0.48950085,-0.91396087,-2.34676456,1.13639259,-0.87580204,0.60155004,-0.78492141,-1.27803326,-0.51250052,2.57889318,0.40179384,2.57196259
7.700000,7700,7700,0,-0.58223516,-1.28341162,-2.55567718,0.84379464,-0.96422142,0.84402776,-1.23711205,-0.66756415,-0.24807315,2.96381235,0.42942721,1.60905349
7.710000,7710,7710,0,-0.74068892,-1.47182989,-2.44874024,0.66806769,-0.77675235,1.13046491,-1.38552320,-0.02120060,-0.09601058,3.06778669,0.23527355,1.40796292
7.720000,7720,7720,0,-0.82672995,-1.49973869,-2.43414950,0.51331478,-0.52871162,1.31350875,-1.47066784,0.19918311,-0.04832007,3.12646294,0.14786308,1.35225129
7.730000,7730,7730,0,-0.86696100,-1.47332442,-2.37154746,0.38705868,-0.36916667,1.37357616,-1.52027178,0.24246201,-0.04290061,3.06295109,0.06777316,1.33427978
7.740000,7740,7740,0,-0.85072631,-1.39838028,-2.20276213,0.32290301,-0.28277391,1.34393358,-1.50073159,0.28933904,-0.01657467,2.86369848,-0.00178614,1.27374160
7.750000,7750,7750,0,-0.77608770,-1.32540047,-1.98834205,0.34539610,-0.24693108,1.28452277,-1.41684937,0.31495467,0.01531766,2.56127262,-0.04662030,1.17282224
7.760000,7760,7760,0,-0.70577842,-1.27148867,-1.80740929,0.31983534,-0.20418680,1.24503756,-1.32549644,0.31512073,0.08741139,2.31639862,-0.13397172,1.05675602
7.770000,7770,7770,0,-0.68778133,-1.33148348,-1.73567665,0.27034536,-0.11416440,1.24125552,-1.27727973,0.35981566,0.09688519,2.20031309,-0.22106959,0.93914330
7.780000,7780,7780,0,-0.73263210,-1.52591109,-1.66010702,0.22787775,-0.08462959,1.28784454,-1.31659424,0.51731229,0.08867361,2.21580887,-0.27073592,0.82897186
7.790000,7790,7790,0,-0.74214965,-1.72457516,-1.59713805,0.22436747,-0.06582408,1.32263970,-1.34806049,0.57239795,0.12464540,2.26257372,-0.28374308,0.71199381
7.800000,7800,7800,0,-0.73265082,-1.79083312,-1.54890370,0.24775122,0.01311392,1.30874312,-1.34437466,0.52177453,0.10368700,2.29106617,-0.28926593,0.61550558
7.810000,7810,7810,0,-0.78065544,-1.75168133,-1.50330305,0.24727352,0.13511717,1.30148435,-1.34840465,0.46845844,0.01267992,2.27111769,-0.28690559,0.53412962
7.820000,7820,7820,0,-0.89397091,-1.61416197,-1.41830420,0.20524964,0.21843648,1.28684425,-1.37118721,0.52133131,-0.08410980,2.18263888,-0.29745263,0.50409144
7.830000,7830,7830,0,-0.99692351,-1.47965121,-1.37641048,0.10853919,0.29104877,1.24643147,-1.36975300,0.54771709,-0.10699596,2.11444521,-0.34921578,0.50360286
7.840000,7840,7840,0,-1.04750371,-1.40519798,-1.37391686,0.07024287,0.34355527,1.18102241,-1.36650562,0.55707574,-0.10881071,2.03713918,-0.39906394,0.48563972
7.850000,7850,7850,0,-1.07234776,-1.37412047,-1.34509635,0.05298804,0.39540905,1.14186811,-1.35040653,0.52603757,-0.12772356,1.92979062,-0.42737159,0.41803482
7.860000,7860,7860,0,-1.08988714,-1.34584808,-1.27365613,0.02883779,0.43414068,1.11934805,-1.32164764,0.48686662,-0.15646304,1.79174101,-0.44268143,0.32310924
7.870000,7870,7870,0,-1.09339881,-1.29587007,-1.18861079,-0.01309682,0.40470147,1.09994471,-1.28314579,0.47445711,-0.16796957,1.64292562,-0.45518485,0.21742031
7.880000,7880,7880,0,-1.07203782,-1.25484490,-1.10625780,-0.04388108,0.36341119,1.07224727,-1.22676611,0.44210169,-0.16736569,1.48806155,-0.45110902,0.10230735
7.890000,7890,7890,0,-1.03751361,-1.20103574,-1.01078773,-0.06298492,0.30449247,1.02798104,-1.16569030,0.39186892,-0.17830540,1.30913985,-0.43706027,-0.02255836
7.900000,7900,7900,0,-0.99137431,-1.14803922,-0.91191310,-0.07091150,0.23615652,0.96766394,-1.09685779,0.32803923,-0.18828182,1.08923185,-0.42471921,-0.16087471
7.910000,7910,7910,0,-0.94721490,-1.08102345,-0.78033513,-0.07220165,0.15223220,0.87643647,-1.02026403,0.26132467,-0.20952253,0.83980900,-0.41736782,-0.31615153
7.920000,7920,7920,0,-0.91212982,-0.99233562,-0.63754243,-0.07999743,0.08048067,0.75016022,-0.93153900,0.18557887,-0.23604941,0.55632800,-0.40358573,-0.50541449
7.930000,7930,7930,0,-0.88113523,-0.87320954,-0.46622339,-0.08918177,0.00919531,0.56839627,-0.82476419,0.09125862,-0.28281781,0.20898050,-0.38136220,-0.74666083
7.940000,7940,7940,0,-0.83165532,-0.72587126,-0.26624596,-0.11489876,-0.08619719,0.32757306,-0.69087857,-0.00661305,-0.31759408,-0.22577529,-0.38131177,-1.04703355
7.950000,7950,7950,0,-0.77066153,-0.53188163,-0.02801438,-0.15701941,-0.20712927,-0.01081256,-0.54301947,-0.09093280,-0.30269662,-0.76135534,-0.40045163,-1.39273095
7.960000,7960,7960,0,-0.73659068,-0.29118121,0.22895139,-0.24067837,-0.27933195,-0.51228142,-0.38782701,-0.13435510,-0.13378428,-1.36950052,-0.44812667,-1.73196077
7.970000,7970,7970,0,-0.64118791,0.03551267,0.39461866,-0.47178516,-0.24897546,-1.29813075,-0.17706960,-0.09110141,0.46448532,-1.87466550,-0.49661282,-1.93604863
7.980000,7980,7980,0,-0.20118593,0.62925237,0.40127751,-1.05646026,-0.03791045,-2.21298122,0.22668019,0.07701267,1.43199289,-1.88258421,-0.40081558,-1.98478341
7.990000,7990,7990,0,0.33090904,1.01771379,0.39164773,-1.73015809,-0.13294822,-2.74765944,0.64294243,0.35376239,2.14544678,-1.58681881,-0.26522830,-1.91666889
8.000000,8000,8000,0,0.72986799,0.96688825,0.30503798,-2.22424936,-0.40148520,-2.87730455,0.87286597,0.65160453,2.49779367,-1.32078362,-0.08600785,-1.88704050
8.010000,8010,8010,0,0.95321029,0.77700460,0.13316250,-2.57942176,-0.62711388,-2.79963684,0.95110428,1.00671387,2.59488487,-1.05745256,0.08659099,-1.86059630
8.020000,8020,8020,0,1.07874262,0.50684512,-0.02394152,-2.83092570,-0.71141094,-2.65763617,0.93777645,1.37802410,2.58240533,-0.84298646,0.16829757,-1.80726242
8.030000,8030,8030,0,1.14222109,0.23423696,-0.12539750,-2.98257089,-0.72045410,-2.51265860,0.88957942,1.68220472,2.53021097,-0.68285418,0.22792076,-1.75626159
8.040000,8040,8040,0,1.16745782,0.00573084,-0.21039462,-3.02780581,-0.68429011,-2.36608362,0.81635255,1.92609775,2.44860911,-0.57174671,0.28232527,-1.70967793
8.050000,8050,8050,0,1.17983401,-0.18080297,-0.26743579,-2.99017477,-0.60837513,-2.26963806,0.74215275,2.09262395,2.31690407,-0.51372939,0.28326660,-1.67044663
8.060000,8060,8060,0,1.17139471,-0.29791456,-0.27984947,-2.87762356,-0.49587297,-2.23418641,0.66416937,2.15973592,2.13181400,-0.52317643,0.23031227,-1.62245679
8.070000,8070,8070,0,1.13155735,-0.34913230,-0.26967192,-2.73147821,-0.36025244,-2.24394703,0.57823920,2.14880610,1.93858242,-0.58084875,0.14313231,-1.56466353
8.080000,8080,8080,0,1.07436109,-0.34828728,-0.24342281,-2.54207230,-0.25326157,-2.26026845,0.50744957,2.11215591,1.75197196,-0.64808214,0.05405842,-1.51183891
8.090000,8090,8090,0,1.02241457,-0.29549968,-0.22434750,-2.36332226,-0.20518905,-2.25047445,0.46211901,2.07952857,1.59070158,-0.69150394,0.01080333,-1.46964991
8.100000,8100,8100,0,0.98165566,-0.22472672,-0.20302153,-2.25924969,-0.17231643,-2.22663212,0.43865618,2.09288383,1.47530282,-0.70575523,0.01401292,-1.44039893
8.110000,8110,8110,0,0.97153217,-0.21678768,-0.14430350,-2.21050453,-0.11537909,-2.22224140,0.45151880,2.10158825,1.38863647,-0.71617186,0.02897792,-1.41348243
8.120000,8120,8120,0,0.98518115,-0.25171220,-0.05483270,-2.20743465,-0.06590205,-2.23448992,0.48338154,2.08102536,1.29747415,-0.73977721,0.05051457,-1.38618422
8.130000,8130,8130,0,1.01205206,-0.28017277,0.00495991,-2.25565529,-0.07272639,-2.25224662,0.53045088,2.03388023,1.22315979,-0.74768883,0.10613243,-1.36911511
8.140000,8140,8140,0,1.04944563,-0.29049414,0.01446938,-2.31204796,-0.10269224,-2.26061869,0.58802748,1.96962023,1.18053710,-0.73483694,0.17907725,-1.35881186
8.150000,8150,8150,0,1.08344722,-0.29715824,0.01834518,-2.33863974,-0.13023707,-2.25959277,0.64508373,1.89687896,1.15836263,-0.71848220,0.22929011,-1.35182405
8.160000,8160,8160,0,1.09922338,-0.29205066,0.02403325,-2.31624627,-0.15269318,-2.24884796,0.69417173,1.82068443,1.13540220,-0.70659959,0.25225633,-1.34439206
8.170000,8170,8170,0,1.09611428,-0.28527397,0.03857911,-2.24266768,-0.16560945,-2.22757912,0.73535055,1.74325871,1.10325921,-0.69881463,0.25398743,-1.32980990
8.180000,8180,8180,0,1.07731116,-0.27520478,0.05142170,-2.12852955,-0.17419371,-2.19472742,0.76996213,1.66960049,1.05828857,-0.69181854,0.24873607,-1.30770671
8.190000,8190,8190,0,1.04537511,-0.26438433,0.06288141,-1.97635055,-0.17837572,-2.15206909,0.79925781,1.59990942,1.00191057,-0.68326938,0.23831759,-1.28106666
8.200000,8200,8200,0,0.99999171,-0.24912189,0.07774639,-1.78817332,-0.17533618,-2.10032225,0.81941098,1.53217745,0.94030041,-0.67108250,0.21981089,-1.24906981
8.210000,8210,8210,0,0.94467038,-0.22166438,0.10057855,-1.57232797,-0.16589469,-2.03747368,0.83092010,1.46390128,0.87281460,-0.65468287,0.19269525,-1.21060455
8.220000,8220,8220,0,0.88382375,-0.17950833,0.13524356,-1.33443952,-0.14998227,-1.96241689,0.83599102,1.38986707,0.79643226,-0.63301289,0.15627913,-1.16294217
8.230000,8230,8230,0,0.81752580,-0.12164299,0.17798933,-1.07786012,-0.13297856,-1.87373543,0.83268720,1.30784822,0.71748394,-0.60161650,0.11660741,-1.10570574
8.240000,8240,8240,0,0.74730271,-0.05430952,0.22433460,-0.79484487,-0.11852413,-1.76943529,0.82244647,1.21380281,0.62821907,-0.55875289,0.08046304,-1.03507710
8.250000,8250,8250,0,0.67270303,0.01859966,0.27101594,-0.46994773,-0.10951082,-1.64622092,0.80813771,1.08839679,0.51384932,-0.50219166,0.04557436,-0.94394326
8.260000,8260,8260,0,0.59174758,0.09861237,0.32469621,-0.10505971,-0.10531937,-1.50618052,0.79026800,0.92880881,0.36659840,-0.44172084,0.00697409,-0.82556844
8.270000,8270,8270,0,0.49950877,0.18070592,0.38204646,0.29787078,-0.11083720,-1.34718931,0.76764423,0.74903679,0.17684670,-0.38867116,-0.04814382,-0.65473604
8.280000,8280,8280,0,0.38059264,0.25917196,0.42658576,0.74112135,-0.13660869,-1.16391182,0.73628610,0.57166266,-0.07952364,-0.36120623,-0.16714723,-0.35717830
8.290000,8290,8290,0,0.19589584,0.30505151,0.41060638,1.25213540,-0.16496341,-0.94059390,0.73590285,0.42432287,-0.44954452,-0.39521766,-0.42853373,0.25674504
8.300000,8300,8300,0,-0.01440741,0.28450501,0.14601012,1.80982423,-0.21600696,-0.59507477,0.73857719,0.08037519,-0.91230136,-0.35567361,-0.77291501,1.24028277
8.310000,8310,8310,0,-0.28973997,0.02630152,-0.57508451,2.17425680,-0.35357502,-0.09640287,0.48286361,-0.54697537,-1.20958233,0.12295534,-0.88451236,2.56438899
8.320000,8320,8320,0,-0.43859044,-0.40427417,-1.70609403,1.67843330,-0.52069265,0.35478282,-0.09229984,-1.28083849,-0.90731150,1.53794742,-0.17642424,3.26572967
8.330000,8330,8330,0,-0.48950082,-0.91396064,-2.34676480,1.13639271,-0.87580186,0.60155004,-0.78492123,-1.27803338,-0.51250046,2.57889295,0.40179372,2.57196212
8.340000,8340,8340,0,-0.58223534,-1.28341174,-2.55567646,0.84379488,-0.96422136,0.84402770,-1.23711181,-0.66756427,-0.24807294,2.96381259,0.42942736,1.60905337
8.350000,8350,8350,0,-0.74068886,-1.47183013,-2.44874072,0.66806746,-0.77675229,1.13046491,-1.38552320,-0.02120069,-0.09601079,3.06778669,0.23527364,1.40796280
8.360000,8360,8360,0,-0.82673007,-1.49973869,-2.43414950,0.51331466,-0.52871174,1.31350887,-1.47066808,0.19918321,-0.04832000,3.12646294,0.14786308,1.35225117
8.370000,8370,8370,0,-0.86696118,-1.47332466,-2.37154746,0.38705859,-0.36916631,1.37357605,-1.52027166,0.24246207,-0.04290070,3.06295133,0.06777318,1.33427966
8.380000,8380,8380,0,-0.85072654,-1.39838004,-2.20276213,0.32290301,-0.28277385,1.34393358,-1.50073171,0.28933907,-0.01657467,2.86369848,-0.00178621,1.27374125
8.390000,8390,8390,0,-0.77608782,-1.32540059,-1.98834181,0.34539613,-0.24693102,1.28452289,-1.41684926,0.31495467,0.01531793,2.56127214,-0.04662043,1.17282224
8.400000,8400,8400,0,-0.70577842,-1.27148867,-1.80740941,0.31983522,-0.20418650,1.24503756,-1.32549620,0.31512073,0.08741118,2.31639838,-0.13397178,1.05675602
8.410000,8410,8410,0,-0.68778151,-1.33148360,-1.73567653,0.27034524,-0.11416458,1.24125564,-1.27727950,0.35981569,0.09688507,2.20031309,-0.22106956,0.93914330
8.420000,8420,8420,0,-0.73263222,-1.52591109,-1.66010714,0.22787775,-0.08462971,1.28784466,-1.31659436,0.51731241,0.08867358,2.21580887,-0.27073592,0.82897186
8.430000,8430,8430,0,-0.74214959,-1.72457504,-1.59713829,0.22436744,-0.06582420,1.32263970,-1.34806037,0.57239795,0.12464561,2.26257372,-0.28374311,0.71199369
8.440000,8440,8440,0,-0.73265100,-1.79083323,-1.54890394,0.24775115,0.01311404,1.30874324,-1.34437466,0.52177441,0.10368718,2.29106617,-0.28926575,0.61550546
8.450000,8450,8450,0,-0.78065556,-1.75168133,-1.50330305,0.24727334,0.13511717,1.30148435,-1.34840477,0.46845874,0.01267974,2.27111769,-0.28690568,0.53412968
8.460000,8460,8460,0,-0.89397091,-1.61416185,-1.41830444,0.20524949,0.21843660,1.28684425,-1.37118721,0.52133119,-0.08410974,2.18263888,-0.29745266,0.50409126
8.470000,8470,8470,0,-0.99692374,-1.47965097,-1.37641037,0.10853919,0.29104882,1.24643171,-1.36975312,0.54771709,-0.10699610,2.11444521,-0.34921575,0.50360286
8.480000,8480,8480,0,-1.04750359,-1.40519798,-1.37391698,0.07024270,0.34355545,1.18102241,-1.36650586,0.55707574,-0.10881056,2.03713965,-0.39906400,0.48563981
8.490000,8490,8490,0,-1.07234788,-1.37412059,-1.34509623,0.05298807,0.39540893,1.14186811,-1.35040641,0.52603757,-0.12772347,1.92979062,-0.42737168,0.41803476
8.500000,8500,8500,0,-1.08988714,-1.34584808,-1.27365625,0.02883779,0.43414074,1.11934781,-1.32164752,0.48686662,-0.15646316,1.79174101,-0.44268149,0.32310924
8.510000,8510,8510,0,-1.09339881,-1.29587007,-1.18861079,-0.01309685,0.40470147,1.09994483,-1.28314567,0.47445711,-0.16796972,1.64292562,-0.45518494,0.21741995
8.520000,8520,8520,0,-1.07203794,-1.25484490,-1.10625803,-0.04388129,0.36341143,1.07224727,-1.22676635,0.44210172,-0.16736563,1.48806155,-0.45110902,0.10230732
8.530000,8530,8530,0,-1.03751373,-1.20103562,-1.01078773,-0.06298486,0.30449241,1.02798104,-1.16569018,0.39186886,-0.17830534,1.30913985,-0.43706030,-0.02255836
8.540000,8540,8540,0,-0.99137431,-1.14803934,-0.91191310,-0.07091162,0.23615646,0.96766388,-1.09685767,0.32803920,-0.18828185,1.08923161,-0.42471933,-0.16087466
8.550000,8550,8550,0,-0.94721484,-1.08102369,-0.78033519,-0.07220171,0.15223220,0.87643647,-1.02026415,0.26132455,-0.20952238,0.83980882,-0.41736770,-0.31615159
8.560000,8560,8560,0,-0.91212994,-0.99233562,-0.63754231,-0.07999753,0.08048064,0.75016010,-0.93153894,0.18557911,-0.23604961,0.55632782,-0.40358573,-0.50541461
8.570000,8570,8570,0,-0.88113517,-0.87320942,-0.46622336,-0.08918174,0.00919537,0.56839615,-0.82476407,0.09125866,-0.28281781,0.20898040,-0.38136217,-0.74666083
8.580000,8580,8580,0,-0.83165532,-0.72587150,-0.26624578,-0.11489877,-0.08619710,0.32757312,-0.69087851,-0.00661299,-0.31759405,-0.22577526,-0.38131186,-1.04703379
8.590000,8590,8590,0,-0.77066159,-0.53188145,-0.02801445,-0.15701951,-0.20712939,-0.01081256,-0.54301941,-0.09093276,-0.30269656,-0.76135540,-0.40045160,-1.39273119
8.600000,8600,8600,0,-0.73659068,-0.29118109,0.22895142,-0.24067831,-0.27933186,-0.51228160,-0.38782695,-0.13435519,-0.13378419,-1.36950064,-0.44812658,-1.73196077
8.610000,8610,8610,0,-0.64118785,0.03551262,0.39461869,-0.47178534,-0.24897540,-1.29813099,-0.17706954,-0.09110138,0.46448547,-1.87466550,-0.49661288,-1.93604863
8.620000,8620,8620,0,-0.20118578,0.62925279,0.40127736,-1.05646038,-0.03791060,-2.21298122,0.22668025,0.07701269,1.43199313,-1.88258410,-0.40081555,-1.98478341
8.630000,8630,8630,0,0.33090925,1.01771379,0.39164785,-1.73015809,-0.13294840,-2.74765968,0.64294261,0.35376236,2.14544678,-1.58681881,-0.26522818,-1.91666889
8.640000,8640,8640,0,0.72986823,0.96688819,0.30503798,-2.22424960,-0.40148520,-2.87730455,0.87286621,0.65160441,2.49779391,-1.32078350,-0.08600749,-1.88704062
8.650000,8650,8650,0,0.95321018,0.77700466,0.13316256,-2.57942176,-0.62711400,-2.79963684,0.95110422,1.00671399,2.59488487,-1.05745256,0.08659099,-1.86059618
8.660000,8660,8660,0,1.07874262,0.50684506,-0.02394176,-2.83092594,-0.71141082,-2.65763617,0.93777645,1.37802422,2.58240509,-0.84298652,0.16829734,-1.80726230
8.670000,8670,8670,0,1.14222109,0.23423706,-0.12539756,-2.98257065,-0.72045434,-2.51265836,0.88957947,1.68220472,2.53021145,-0.68285406,0.22792082,-1.75626159
8.680000,8680,8680,0,1.16745818,0.00573079,-0.21039462,-3.02780581,-0.68428987,-2.36608362,0.81635267,1.92609787,2.44860888,-0.57174647,0.28232539,-1.70967782
8.690000,8690,8690,0,1.17983389,-0.18080284,-0.26743555,-2.99017453,-0.60837501,-2.26963806,0.74215275,2.09262395,2.31690407,-0.51372945,0.28326678,-1.67044675
8.700000,8700,8700,0,1.17139471,-0.29791451,-0.27984941,-2.87762356,-0.49587288,-2.23418641,0.66416943,2.15973616,2.13181400,-0.52317637,0.23031233,-1.62245679
8.710000,8710,8710,0,1.13155735,-0.34913236,-0.26967186,-2.73147821,-0.36025238,-2.24394703,0.57823926,2.14880610,1.93858230,-0.58084869,0.14313219,-1.56466365
8.720000,8720,8720,0,1.07436109,-0.34828752,-0.24342278,-2.54207230,-0.25326160,-2.26026821,0.50744939,2.11215591,1.75197208,-0.64808214,0.05405842,-1.51183891
8.730000,8730,8730,0,1.02241457,-0.29549950,-0.22434750,-2.36332226,-0.20518896,-2.25047445,0.46211901,2.07952881,1.59070134,-0.69150394,0.01080345,-1.46965003
8.740000,8740,8740,0,0.98165542,-0.22472696,-0.20302165,-2.25924969,-0.17231649,-2.22663212,0.43865606,2.09288406,1.47530270,-0.70575523,0.01401292,-1.44039881
8.750000,8750,8750,0,0.97153223,-0.21678780,-0.14430356,-2.21050453,-0.11537894,-2.22224164,0.45151880,2.10158801,1.38863635,-0.71617192,0.02897798,-1.41348243
8.760000,8760,8760,0,0.98518115,-0.25171232,-0.05483264,-2.20743465,-0.06590220,-2.23448992,0.48338136,2.08102536,1.29747391,-0.73977727,0.05051439,-1.38618445
8.770000,8770,8770,0,1.01205218,-0.28017282,0.00495997,-2.25565529,-0.07272636,-2.25224638,0.53045100,2.03388023,1.22315991,-0.74768895,0.10613237,-1.36911523
8.780000,8780,8780,0,1.04944539,-0.29049408,0.01446920,-2.31204796,-0.10269242,-2.26061869,0.58802748,1.96962023,1.18053710,-0.73483676,0.17907737,-1.35881197
8.790000,8790,8790,0,1.08344722,-0.29715818,0.01834518,-2.33863974,-0.13023704,-2.25959277,0.64508373,1.89687908,1.15836251,-0.71848226,0.22929011,-1.35182405
8.800000,8800,8800,0,1.09922349,-0.29205072,0.02403328,-2.31624627,-0.15269315,-2.24884772,0.69417173,1.82068431,1.13540220,-0.70659959,0.25225639,-1.34439182
8.810000,8810,8810,0,1.09611416,-0.28527373,0.03857899,-2.24266791,-0.16560954,-2.22757912,0.73535037,1.74325883,1.10325933,-0.69881463,0.25398731,-1.32980978
8.820000,8820,8820,0,1.07731116,-0.27520484,0.05142167,-2.12852979,-0.17419377,-2.19472742,0.76996225,1.66960037,1.05828857,-0.69181836,0.24873607,-1.30770683
8.830000,8830,8830,0,1.04537511,-0.26438451,0.06288147,-1.97635043,-0.17837563,-2.15206909,0.79925776,1.59990931,1.00191045,-0.68326926,0.23831771,-1.28106666
8.840000,8840,8840,0,0.99999171,-0.24912180,0.07774636,-1.78817356,-0.17533621,-2.10032225,0.81941092,1.53217769,0.94030023,-0.67108244,0.21981083,-1.24906981
8.850000,8850,8850,0,0.94467026,-0.22166441,0.10057870,-1.57232797,-0.16589469,-2.03747392,0.83092004,1.46390116,0.87281471,-0.65468276,0.19269525,-1.21060455
8.860000,8860,8860,0,0.88382375,-0.17950825,0.13524371,-1.33443952,-0.14998221,-1.96241713,0.83599097,1.38986719,0.79643220,-0.63301289,0.15627913,-1.16294205
8.870000,8870,8870,0,0.81752574,-0.12164299,0.17798932,-1.07786012,-0.13297856,-1.87373555,0.83268732,1.30784822,0.71748388,-0.60161644,0.11660753,-1.10570574
8.880000,8880,8880,0,0.74730271,-0.05430956,0.22433448,-0.79484504,-0.11852404,-1.76943517,0.82244653,1.21380234,0.62821931,-0.55875266,0.08046304,-1.03507710
8.890000,8890,8890,0,0.67270309,0.01859987,0.27101609,-0.46994767,-0.10951092,-1.64622092,0.80813777,1.08839667,0.51384914,-0.50219184,0.04557448,-0.94394338
8.900000,8900,8900,0,0.59174758,0.09861219,0.32469618,-0.10505985,-0.10531946,-1.50618064,0.79026794,0.92880893,0.36659849,-0.44172084,0.00697397,-0.82556844
8.910000,8910,8910,0,0.49950889,0.18070579,0.38204640,0.29787078,-0.11083706,-1.34718919,0.76764423,0.74903691,0.17684659,-0.38867128,-0.04814382,-0.65473592
8.920000,8920,8920,0,0.38059258,0.25917196,0.42658582,0.74112135,-0.13660878,-1.16391170,0.73628610,0.57166266,-0.07952364,-0.36120623,-0.16714726,-0.35717842
8.930000,8930,8930,0,0.19589584,0.30505139,0.41060627,1.25213552,-0.16496332,-0.94059390,0.73590285,0.42432302,-0.44954449,-0.39521766,-0.42853370,0.25674510
8.940000,8940,8940,0,-0.01440741,0.28450519,0.14601006,1.80982423,-0.21600713,-0.59507471,0.73857719,0.08037496,-0.91230148,-0.35567361,-0.77291507,1.24028277
8.950000,8950,8950,0,-0.28973982,0.02630134,-0.57508439,2.17425680,-0.35357508,-0.09640288,0.48286358,-0.54697526,-1.20958221,0.12295541,-0.88451231,2.56438899
8.960000,8960,8960,0,-0.43859032,-0.40427399,-1.70609415,1.67843342,-0.52069265,0.35478276,-0.09229978,-1.28083885,-0.90731144,1.53794742,-0.17642435,3.26572967
8.970000,8970,8970,0,-0.48950082,-0.91396070,-2.34676480,1.13639271,-0.87580210,0.60154998,-0.78492123,-1.27803326,-0.51250058,2.57889318,0.40179372,2.57196259
8.980000,8980,8980,0,-0.58223522,-1.28341174,-2.55567670,0.84379488,-0.96422136,0.84402782,-1.23711169,-0.66756415,-0.24807297,2.96381235,0.42942727,1.60905325
8.990000,8990,8990,0,-0.74068874,-1.47183013,-2.44874024,0.66806751,-0.77675223,1.13046491,-1.38552332,-0.02120087,-0.09601068,3.06778669,0.23527361,1.40796280
9.000000,9000,9000,0,-0.82673007,-1.49973845,-2.43414950,0.51331466,-0.52871156,1.31350851,-1.47066808,0.19918336,-0.04831998,3.12646294,0.14786299,1.35225141
9.010000,9010,9010,0,-0.86696100,-1.47332454,-2.37154746,0.38705859,-0.36916649,1.37357616,-1.52027166,0.24246195,-0.04290067,3.06295109,0.06777313,1.33427954
9.020000,9020,9020,0,-0.85072643,-1.39838028,-2.20276189,0.32290298,-0.28277403,1.34393358,-1.50073171,0.28933930,-0.01657467,2.86369848,-0.00178614,1.27374148
9.030000,9030,9030,0,-0.77608776,-1.32540035,-1.98834205,0.34539607,-0.24693108,1.28452277,-1.41684926,0.31495461,0.01531793,2.56127214,-0.04662056,1.17282236
