t,i,q_m,dq_m,q_m_des,dq_m_des,q_j,dq_j,q_j_des,dq_j_des,motor_name,joint_name
2.894058,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.894058,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.894058,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.894058,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.894058,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.894058,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.899081,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.899081,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.899081,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.899081,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.899081,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.899081,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.899081,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.899081,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.899081,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.899081,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.899081,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.899081,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.904051,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.904051,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.904051,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.904051,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.904051,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.904051,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.904051,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.904051,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.904051,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.904051,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.904051,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.904051,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.909142,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.909142,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.909142,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.909142,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.909142,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.909142,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.909142,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.909142,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.909142,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.909142,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.909142,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.909142,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.914131,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.914131,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.914131,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.914131,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.914131,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.914131,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.914131,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.914131,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.914131,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.914131,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.914131,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.914131,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.919129,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.919129,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.919129,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.919129,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.919129,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.919129,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.919129,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.919129,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.919129,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.919129,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.919129,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.919129,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.924144,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.924144,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.924144,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.924144,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.924144,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.924144,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.924144,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.924144,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.924144,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.924144,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.924144,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.924144,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.929167,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.929167,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.929167,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.929167,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.929167,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.929167,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.929167,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.929167,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.929167,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.929167,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.929167,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.929167,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.934148,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.934148,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.934148,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.934148,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.934148,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.934148,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.934148,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.934148,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.934148,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.934148,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.934148,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.934148,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.939112,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.939112,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.939112,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.939112,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.939112,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.939112,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.939112,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.939112,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.939112,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.939112,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.939112,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.939112,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.944187,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.944187,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.944187,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.944187,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.944187,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.944187,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.944187,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.944187,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.944187,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.944187,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.944187,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.944187,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.949129,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.949129,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.949129,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.949129,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.949129,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.949129,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.949129,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.949129,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.949129,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.949129,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.949129,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.949129,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.954127,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.954127,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.954127,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.954127,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.954127,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.954127,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.954127,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.954127,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.954127,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.954127,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.954127,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.954127,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.959114,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.959114,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.959114,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.959114,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.959114,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.959114,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.959114,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.959114,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.959114,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.959114,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.959114,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.959114,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.964139,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.964139,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.964139,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.964139,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.964139,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.964139,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.964139,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.964139,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.964139,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.964139,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.964139,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.964139,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.969090,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.969090,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.969090,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.969090,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.969090,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.969090,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.969090,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.969090,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.969090,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.969090,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.969090,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.969090,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.974126,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.974126,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.974126,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.974126,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.974126,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.974126,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.974126,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.974126,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.974126,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.974126,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
2.974126,10,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"R_ankle_L","R_ankle_pitch"
2.974126,11,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"R_ankle_R","R_ankle_roll"
2.979036,0,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,0.250000,0.000000,"L_hip_pitch","L_hip_pitch"
2.979036,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_roll","L_hip_roll"
2.979036,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"L_hip_yaw","L_hip_yaw"
2.979036,3,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,-0.450000,0.000000,"L_knee","L_knee"
2.979036,4,0.200000,0.000000,0.200000,-0.000000,-0.200000,0.000000,-0.200000,0.000000,"L_ankle_L","L_ankle_pitch"
2.979036,5,-0.200000,0.000000,-0.200000,0.000000,0.000000,-0.000000,0.000000,0.000000,"L_ankle_R","L_ankle_roll"
2.979036,6,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,"R_hip_pitch","R_hip_pitch"
2.979036,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_roll","R_hip_roll"
2.979036,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"R_hip_yaw","R_hip_yaw"
2.979036,9,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,0.450000,0.000000,"R_knee","R_knee"
